Sl No,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
40032,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,2019-03-13
40033,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,2019-03-18
40034,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1200,1000,2021-08-19
40035,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1250,1000,2021-09-04
40036,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1100,1050,2019-03-15
40037,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,2019-01-31
40038,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,2020-11-02
40039,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,2018-07-04
40040,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,2018-11-08
40041,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,2021-08-16
40042,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,2020-11-30
40043,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1200,2020-01-21
40044,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1200,2020-11-25
40045,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,2025-04-14
40046,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,2018-07-16
40047,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,2023-05-30
40048,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1200,2021-07-03
40049,Mandya,Nagamangala,Tomato,Tomato,FAQ,600,700,670,2018-07-17
40050,Mandya,Nagamangala,Tomato,Tomato,FAQ,700,700,700,2023-10-11
40051,Mandya,Nagamangala,Tomato,Tomato,FAQ,1000,1000,1000,2022-12-09
40052,Mandya,Nagamangala,Tomato,Tomato,FAQ,1800,1800,1800,2024-02-08
40053,Mandya,Nagamangala,Tomato,Tomato,FAQ,2300,2300,2300,2023-12-13
40054,Mandya,Nagamangala,Tomato,Tomato,FAQ,2500,2500,2500,2023-12-02
40055,Mysore,Nanjangud,Tomato,Tomato,FAQ,300,500,400,2020-05-27
40056,Mysore,Nanjangud,Tomato,Tomato,FAQ,400,600,500,2020-05-16
40057,Mysore,Nanjangud,Tomato,Tomato,FAQ,400,600,550,2020-05-11
40058,Mysore,Nanjangud,Tomato,Tomato,FAQ,700,900,800,2020-06-14
40059,Mysore,Nanjangud,Tomato,Tomato,FAQ,700,900,850,2020-11-02
40060,Mysore,Nanjangud,Tomato,Tomato,FAQ,700,900,850,2020-11-03
40061,Mysore,Nanjangud,Tomato,Tomato,FAQ,700,900,850,2021-01-05
40062,Mysore,Nanjangud,Tomato,Tomato,FAQ,800,1000,900,2020-12-17
40063,Mysore,Nanjangud,Tomato,Tomato,FAQ,900,1100,1000,2020-08-08
40064,Mysore,Nanjangud,Tomato,Tomato,FAQ,1700,1900,1800,2020-08-19
40065,Mysore,Nanjangud,Tomato,Tomato,FAQ,2600,2800,2750,2020-09-20
40066,Bangalore,Ramanagara,Tomato,Tomato,FAQ,300,500,400,2022-03-19
40067,Bangalore,Ramanagara,Tomato,Tomato,FAQ,300,500,400,2021-05-19
40068,Bangalore,Ramanagara,Tomato,Tomato,FAQ,300,600,500,2023-04-28
40069,Bangalore,Ramanagara,Tomato,Tomato,FAQ,350,4500,4000,2024-10-15
40070,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2021-05-01
40071,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2023-04-08
40072,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2021-06-10
40073,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2022-03-10
40074,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2020-05-10
40075,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2018-09-18
40076,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2018-09-21
40077,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2022-03-22
40078,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2025-03-22
40079,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2022-07-28
40080,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2021-03-30
40081,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,650,500,2020-05-07
40082,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,800,600,2023-05-07
40083,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,800,600,2023-10-08
40084,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,800,600,2023-04-18
40085,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,800,600,2023-04-21
40086,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,700,600,2018-10-15
40087,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,700,600,2018-08-23
40088,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,700,600,2020-02-28
40089,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,750,600,2020-05-14
40090,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,750,600,2021-03-26
40091,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,800,600,2022-02-14
40092,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,1000,750,2022-12-08
40093,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,1000,800,2022-02-04
40094,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,1000,800,2022-12-09
40095,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,1000,800,2025-04-11
40096,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,2020-02-17
40097,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,2020-02-20
40098,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,2022-02-02
40099,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,2024-03-03
40100,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,2021-07-13
40101,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,800,1500,1200,2022-12-31
40102,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,950,1200,1100,2020-12-31
40103,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1200,1100,2020-12-01
40104,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1250,1100,2021-07-08
40105,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1300,1200,2020-11-06
40106,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1400,1200,2020-08-05
40107,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1400,1200,2020-12-05
40108,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1400,1200,2020-07-28
40109,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1500,1200,2022-01-20
40110,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1500,1300,2024-03-11
40111,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1500,1300,2023-10-26
40112,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1600,1400,2023-05-16
40113,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1700,1500,2023-01-10
40114,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1700,1500,2024-03-27
40115,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1800,1500,2024-01-30
40116,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1900,1600,2022-12-16
40117,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,2000,1600,2023-03-07
40118,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1200,1800,1600,2025-02-10
40119,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1500,1700,1600,2020-12-15
40120,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1500,2000,1800,2020-10-13
40121,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1500,2500,2000,2024-07-31
40122,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1500,2700,2000,2023-02-10
40123,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,2000,2500,2300,2022-09-01
40124,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,2000,3000,2500,2023-11-07
40125,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,2000,3000,2500,2024-09-19
40126,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,2000,3000,2500,2023-11-20
40127,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,2500,3250,3000,2023-11-21
40128,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,2500,3500,3000,2020-08-24
40129,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,3000,4000,3500,2023-06-22
40130,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,3000,4200,3500,2022-10-06
40131,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,3000,4500,4000,2022-06-21
40132,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,3500,5000,4500,2021-11-11
40133,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,3500,5500,5000,2022-06-08
40134,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,4000,6000,5000,2024-07-16
40135,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,4500,6000,5500,2022-05-07
40136,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,8000,10000,9000,2023-07-17
40137,Kolar,Kolar,Tomato,Hybrid,FAQ,300,967,634,2018-08-19
40138,Kolar,Kolar,Tomato,Hybrid,FAQ,300,1167,734,2018-08-21
40139,Kolar,Kolar,Tomato,Hybrid,FAQ,300,1700,1000,2019-04-09
40140,Kolar,Kolar,Tomato,Hybrid,FAQ,300,1800,1046,2018-06-18
40141,Kolar,Kolar,Tomato,Hybrid,FAQ,333,1667,1000,2019-08-10
40142,Kolar,Kolar,Tomato,Hybrid,FAQ,334,667,500,2018-09-01
40143,Kolar,Kolar,Tomato,Hybrid,FAQ,334,867,600,2018-09-27
40144,Kolar,Kolar,Tomato,Hybrid,FAQ,334,934,634,2018-10-04
40145,Kolar,Kolar,Tomato,Hybrid,FAQ,334,1000,667,2018-11-08
40146,Kolar,Kolar,Tomato,Hybrid,FAQ,334,1000,667,2018-11-17
40147,Kolar,Kolar,Tomato,Hybrid,FAQ,334,1000,667,2018-11-26
40148,Kolar,Kolar,Tomato,Hybrid,FAQ,334,1000,667,2018-11-29
40149,Kolar,Kolar,Tomato,Hybrid,FAQ,334,1534,934,2018-07-25
40150,Kolar,Kolar,Tomato,Hybrid,FAQ,334,1667,1000,2019-03-07
40151,Kolar,Kolar,Tomato,Hybrid,FAQ,334,1867,1100,2019-09-20
40152,Kolar,Kolar,Tomato,Hybrid,FAQ,334,2000,1167,2019-01-04
40153,Kolar,Kolar,Tomato,Hybrid,FAQ,334,2000,1167,2019-02-05
40154,Mysore,Nanjangud,Tomato,Tomato,FAQ,2200,2400,2300,2020-09-04
40155,Mysore,Nanjangud,Tomato,Tomato,FAQ,2380,2777,2564,2025-02-17
40156,Mysore,Nanjangud,Tomato,Tomato,FAQ,3000,3300,3150,2020-09-09
40157,Bangalore,Ramanagara,Tomato,Tomato,FAQ,300,600,400,2021-05-12
40158,Bangalore,Ramanagara,Tomato,Tomato,FAQ,300,600,450,2021-06-04
40159,Bangalore,Ramanagara,Tomato,Tomato,FAQ,350,650,500,2020-04-29
40160,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2020-05-04
40161,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2023-05-04
40162,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2022-03-09
40163,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2022-03-15
40164,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2022-03-16
40165,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2025-03-16
40166,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2022-03-18
40167,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2022-03-21
40168,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2021-04-22
40169,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2022-02-23
40170,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2022-03-25
40171,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2022-02-28
40172,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,600,500,2025-03-29
40173,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,700,500,2023-03-30
40174,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,800,600,2023-04-25
40175,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,800,600,2023-04-29
40176,Bangalore,Ramanagara,Tomato,Tomato,FAQ,400,1000,800,2023-10-10
40177,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,700,600,2018-09-10
40178,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,700,600,2020-05-15
40179,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,800,600,2025-04-05
40180,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,1000,800,2025-03-03
40181,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,1000,800,2023-10-09
40182,Bangalore,Ramanagara,Tomato,Tomato,FAQ,500,1000,800,2025-04-12
40183,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,2019-09-10
40184,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,2020-02-13
40185,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,2019-02-18
40186,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,2020-03-18
40187,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,2019-08-30
40188,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,900,800,2019-09-14
40189,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1000,850,2020-11-10
40190,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1100,1000,2021-09-02
40191,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1100,1000,2021-09-14
40192,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1300,1000,2022-08-21
40193,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,2020-04-02
40194,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,2019-09-03
40195,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,2018-06-29
40196,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1100,1000,2021-09-01
40197,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1100,1000,2021-09-16
40198,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1200,1000,2023-09-01
40199,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1200,1000,2021-03-02
40200,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1200,1000,2022-11-06
40201,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1200,1000,2021-08-11
40202,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1200,1000,2021-09-20
40203,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1250,1000,2025-05-05
40204,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1250,1000,2025-05-11
40205,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1250,2021-02-01
40206,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1250,2020-06-15
40207,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1300,2020-06-19
40208,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1300,2023-10-21
40209,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1300,2023-05-22
40210,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1200,2021-01-22
40211,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1300,2023-05-19
40212,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1400,2023-03-10
40213,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1700,1400,2025-01-16
40214,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1750,1500,2023-02-08
40215,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1500,2023-03-08
40216,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1500,2022-10-22
40217,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1500,2024-01-24
40218,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1600,2023-02-01
40219,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1400,1300,2019-04-01
40220,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1700,1500,2021-07-24
40221,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1800,1500,2023-05-27
40222,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,2000,1600,2024-08-12
40223,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,2300,2000,2023-01-28
40224,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,2020-01-09
40225,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,2018-11-17
40226,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,2018-11-19
40227,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,2019-03-26
40228,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,2020-10-27
40229,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,2018-12-05
40230,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,2018-12-06
40231,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,2019-04-03
40232,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,2019-11-12
40233,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1750,2020-08-10
40234,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1750,2019-01-22
40235,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1800,2022-04-16
40236,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1800,2020-10-18
40237,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1800,2021-07-22
40238,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2100,1800,2021-09-30
40239,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2200,2000,2023-12-21
40240,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2300,2000,2024-02-03
40241,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,2022-09-01
40242,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,2024-11-06
40243,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,2023-08-24
40244,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,2022-06-27
40245,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,3000,2300,2022-01-12
40246,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,2019-08-05
40247,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,2020-03-24
40248,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1700,2300,2000,2020-08-13
40249,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,2019-11-07
40250,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,2019-01-24
40251,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2200,2022-08-31
40252,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,2019-10-28
40253,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2600,2300,2020-06-23
40254,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2700,2500,2023-02-21
40255,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2800,2500,2022-01-11
40256,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,2021-06-17
40257,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,2022-11-26
40258,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,2024-08-28
40259,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,2025-02-28
40260,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,2022-03-31
40261,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1200,900,2023-09-05
40262,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,900,800,2018-09-04
40263,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1000,800,2021-09-03
40264,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1100,900,2020-11-27
40265,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1300,1000,2023-01-03
40266,Bangalore,Ramanagara,Tomato,Tomato,FAQ,750,1050,900,2020-11-11
40267,Bangalore,Ramanagara,Tomato,Tomato,FAQ,750,1250,1000,2022-07-05
40268,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,2018-06-06
40269,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,2021-01-08
40270,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,2021-07-11
40271,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,2019-08-16
40272,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,2018-10-23
40273,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1200,1000,2022-07-10
40274,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1200,1000,2025-05-10
40275,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1200,1000,2023-05-20
40276,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1300,1000,2025-01-04
40277,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1300,1000,2021-08-15
40278,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1300,1000,2024-02-24
40279,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1500,1200,2024-09-05
40280,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,2019-11-15
40281,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1250,1000,2021-08-23
40282,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1300,1000,2021-09-07
40283,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,2020-01-29
40284,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1250,1100,2020-11-13
40285,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,2018-06-11
40286,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,2018-08-20
40287,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,2019-09-23
40288,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,2025-02-15
40289,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1200,2021-01-28
40290,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1250,2021-08-27
40291,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1300,2024-03-16
40292,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1300,2025-01-28
40293,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1400,2023-02-06
40294,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1400,2025-05-12
40295,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1700,1400,2024-12-20
40296,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1700,1500,2024-02-13
40297,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1800,1400,2024-12-13
40298,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1800,1500,2022-12-17
40299,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1500,2024-08-11
40300,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1500,2024-11-18
40301,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1500,2024-01-25
40302,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1500,2024-03-26
40303,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1600,2022-01-14
40304,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2200,1500,2022-01-17
40305,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2200,1600,2022-01-06
40306,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1100,1300,1200,2018-11-28
40307,Kolar,Kolar,Tomato,Hybrid,FAQ,334,2000,1167,2019-08-22
40308,Kolar,Kolar,Tomato,Hybrid,FAQ,334,2533,1433,2019-03-12
40309,Kolar,Kolar,Tomato,Hybrid,FAQ,334,2533,1433,2019-03-21
40310,Kolar,Kolar,Tomato,Hybrid,FAQ,367,2034,1200,2018-07-09
40311,Kolar,Kolar,Tomato,Hybrid,FAQ,400,1600,1000,2019-02-04
40312,Kolar,Kolar,Tomato,Hybrid,FAQ,400,2000,1200,2019-08-15
40313,Kolar,Kolar,Tomato,Hybrid,FAQ,400,2133,1267,2019-01-19
40314,Kolar,Kolar,Tomato,Hybrid,FAQ,400,3267,1833,2019-04-29
40315,Kolar,Kolar,Tomato,Hybrid,FAQ,533,2000,1267,2020-06-15
40316,Kolar,Kolar,Tomato,Hybrid,FAQ,533,2133,1333,2019-06-18
40317,Kolar,Kolar,Tomato,Hybrid,FAQ,533,3000,1767,2019-05-31
40318,Kolar,Kolar,Tomato,Hybrid,FAQ,533,3200,1667,2020-07-06
40319,Kolar,Kolar,Tomato,Hybrid,FAQ,667,3667,2167,2019-05-16
40320,Kolar,Kolar,Tomato,Hybrid,FAQ,800,3200,2000,2019-07-24
40321,Kolar,Kolar,Tomato,Hybrid,FAQ,833,3167,2000,2019-07-15
40322,Kolar,Kolar,Tomato,Tomato,FAQ,133,467,233,2020-04-12
40323,Kolar,Kolar,Tomato,Tomato,FAQ,200,600,400,2021-05-06
40324,Kolar,Kolar,Tomato,Tomato,FAQ,200,600,400,2021-05-07
40325,Kolar,Kolar,Tomato,Tomato,FAQ,200,2667,1106,2019-10-25
40326,Kolar,Kolar,Tomato,Tomato,FAQ,200,6330,4000,2024-07-13
40327,Kolar,Kolar,Tomato,Tomato,FAQ,233,767,500,2020-05-06
40328,Kolar,Kolar,Tomato,Tomato,FAQ,260,800,400,2021-05-24
40329,Kolar,Kolar,Tomato,Tomato,FAQ,260,1000,560,2021-06-24
40330,Kolar,Kolar,Tomato,Tomato,FAQ,260,1330,530,2021-08-06
40331,Kolar,Kolar,Tomato,Tomato,FAQ,260,1660,530,2021-08-14
40332,Kolar,Kolar,Tomato,Tomato,FAQ,260,1660,630,2021-08-08
40333,Kolar,Kolar,Tomato,Tomato,FAQ,260,2000,730,2021-07-24
40334,Kolar,Kolar,Tomato,Tomato,FAQ,267,800,467,2020-03-27
40335,Kolar,Kolar,Tomato,Tomato,FAQ,270,1530,530,2021-08-18
40336,Kolar,Kolar,Tomato,Tomato,FAQ,270,1530,530,2021-08-19
40337,Kolar,Kolar,Tomato,Tomato,FAQ,300,667,467,2021-04-12
